# time [s];Channel 0;Channel 1;Channel 2;Channel 3;Channel 4;Channel 5
4.503000;0.213764;0.476234;-0.262470;-0.358983;-60.000000;-0.423752
4.505000;0.184268;0.479652;-0.295384;-0.359941;-60.000000;-0.718614
4.506000;0.177493;0.472862;-0.295369;-0.361287;-60.000000;-1.009525
4.507000;0.226108;0.467430;-0.241321;-0.362919;-60.000000;-1.224493
4.508000;0.314992;0.464378;-0.149386;-0.364671;-60.000000;-1.314014
4.510000;0.400610;0.459007;-0.058396;-0.366379;-60.000000;-1.281022
4.511000;0.488243;0.450950;0.037293;-0.367874;-60.000000;-1.120885
4.512000;0.581872;0.441032;0.140841;-0.368974;-60.000000;-0.824819
4.514000;0.685542;0.434440;0.251102;-0.369488;-60.000000;-0.385684
4.515000;0.770993;0.434058;0.336934;-0.369272;-60.000000;0.162037
4.516000;0.781933;0.439567;0.342367;-0.368575;-60.000000;0.523032
4.517000;0.707881;0.449119;0.258762;-0.367551;-60.000000;0.767742
4.519000;0.643244;0.458274;0.184970;-0.366337;-60.000000;0.910799
4.520000;0.644755;0.463478;0.181277;-0.364940;-60.000000;1.047024
4.521000;0.689296;0.463935;0.225360;-0.363287;-60.000000;1.240211
4.522000;0.712627;0.458625;0.254002;-0.361328;-60.000000;1.469011
4.524000;0.632883;0.453727;0.179156;-0.359202;-60.000000;1.594965
4.525000;0.462669;0.448188;0.014481;-0.357202;-60.000000;1.499674
4.526000;0.330266;0.448508;-0.118242;-0.355564;-60.000000;1.228688
4.528000;0.238911;0.454475;-0.215564;-0.354455;-60.000000;0.831554
4.529000;0.196353;0.459068;-0.262715;-0.353953;-60.000000;0.376847
4.530000;0.291569;0.456748;-0.165179;-0.353875;-60.000000;0.058250
4.531000;0.439002;0.447684;-0.008682;-0.353814;-60.000000;0.045897
4.533000;0.555825;0.434684;0.121141;-0.353538;-60.000000;0.206807
4.534000;0.574731;0.427619;0.147112;-0.353129;-60.000000;0.306866
4.535000;0.502022;0.430289;0.071733;-0.352722;-60.000000;0.305084
4.537000;0.401312;0.440955;-0.039643;-0.352516;-60.000000;0.154826
4.538000;0.310872;0.454917;-0.144045;-0.352692;-60.000000;-0.132632
4.539000;0.282216;0.467140;-0.184924;-0.353071;-60.000000;-0.284096
4.540000;0.324742;0.475670;-0.150927;-0.353589;-60.000000;-0.388210
4.542000;0.368765;0.481270;-0.112505;-0.354175;-60.000000;-0.439707
4.543000;0.360082;0.481788;-0.121706;-0.354845;-60.000000;-0.502786
4.544000;0.312718;0.478294;-0.165576;-0.355677;-60.000000;-0.623516
4.546000;0.268803;0.464805;-0.196002;-0.356721;-60.000000;-0.783205
4.547000;0.283040;0.454520;-0.171481;-0.357932;-60.000000;-0.908071
4.548000;0.372427;0.450065;-0.077638;-0.359140;-60.000000;-0.906147
4.549000;0.456001;0.442588;0.013413;-0.360184;-60.000000;-0.782848
4.551000;0.490517;0.433280;0.057237;-0.360988;-60.000000;-0.602761
4.552000;0.528740;0.427390;0.101350;-0.361476;-60.000000;-0.366257
4.553000;0.566201;0.423346;0.142855;-0.361579;-60.000000;-0.077567
4.554000;0.572335;0.423117;0.149218;-0.361416;-60.000000;0.122424
4.556000;0.570169;0.426612;0.143557;-0.361124;-60.000000;0.218868
4.557000;0.532967;0.435508;0.097459;-0.360788;-60.000000;0.252562
4.558000;0.485512;0.446616;0.038895;-0.360511;-60.000000;0.207722
4.560000;0.485176;0.454871;0.030304;-0.360308;-60.000000;0.152025
4.561000;0.536858;0.459464;0.077394;-0.360095;-60.000000;0.159856
4.562000;0.596002;0.461387;0.134615;-0.359770;-60.000000;0.243878
4.563000;0.630198;0.462074;0.168124;-0.359274;-60.000000;0.371458
4.565000;0.645121;0.457755;0.187366;-0.358577;-60.000000;0.522993
4.566000;0.645518;0.447959;0.197559;-0.357662;-60.000000;0.686098
4.567000;0.599130;0.443549;0.155581;-0.356607;-60.000000;0.791058
4.569000;0.475670;0.441901;0.033768;-0.355631;-60.000000;0.732201
4.570000;0.338796;0.438605;-0.099809;-0.354970;-60.000000;0.496026
4.571000;0.244175;0.438056;-0.193881;-0.354786;-60.000000;0.137571
4.572000;0.177951;0.441871;-0.263920;-0.355199;-60.000000;-0.309490
4.574000;0.130892;0.448447;-0.317556;-0.356046;-60.000000;-0.635438
4.575000;0.098512;0.455787;-0.357275;-0.357393;-60.000000;-1.009998
4.576000;0.133959;0.461524;-0.327565;-0.359180;-60.000000;-1.339952
4.578000;0.285084;0.470497;-0.185412;-0.361147;-60.000000;-1.475969
4.579000;0.484184;0.477501;0.006683;-0.362953;-60.000000;-1.354045
4.580000;0.630228;0.476173;0.154055;-0.364336;-60.000000;-1.037251
4.581000;0.731975;0.470359;0.261616;-0.365111;-60.000000;-0.581266
4.583000;0.783825;0.464347;0.319478;-0.365183;-60.000000;-0.054212
4.584000;0.759030;0.460151;0.298878;-0.364723;-60.000000;0.345015
4.585000;0.671336;0.450904;0.220432;-0.364002;-60.000000;0.540991
4.586000;0.542840;0.444785;0.098054;-0.363240;-60.000000;0.571184
4.588000;0.396887;0.446342;-0.049455;-0.362701;-60.000000;0.404295
4.589000;0.285145;0.449195;-0.164050;-0.362585;-60.000000;0.086838
4.590000;0.213443;0.446891;-0.233448;-0.362886;-60.000000;-0.225583
4.592000;0.208530;0.441871;-0.233341;-0.363473;-60.000000;-0.440363
4.593000;0.295537;0.436210;-0.140673;-0.364178;-60.000000;-0.528722
4.594000;0.448157;0.435248;0.012909;-0.364726;-60.000000;-0.411127
4.595000;0.602182;0.438621;0.163561;-0.364852;-60.000000;-0.094230
4.597000;0.712734;0.448020;0.264713;-0.364505;-60.000000;0.259977
4.598000;0.791074;0.460288;0.330785;-0.363700;-60.000000;0.604225
4.599000;0.823362;0.467018;0.356344;-0.362396;-60.000000;0.977960
4.601000;0.726467;0.468040;0.258427;-0.360774;-60.000000;1.216156
4.602000;0.537865;0.468635;0.069230;-0.359176;-60.000000;1.198915
4.603000;0.384207;0.463661;-0.079454;-0.357864;-60.000000;0.983657
4.604000;0.276799;0.451041;-0.174243;-0.357004;-60.000000;0.644885
4.606000;0.201404;0.430610;-0.229206;-0.356688;-60.000000;0.237345
4.607000;0.166369;0.422629;-0.256260;-0.356956;-60.000000;-0.200832
4.608000;0.318776;0.428962;-0.110185;-0.357291;-60.000000;-0.251735
4.610000;0.517494;0.438895;0.078599;-0.357358;-60.000000;-0.050247
4.611000;0.652399;0.447364;0.205035;-0.357060;-60.000000;0.223804
4.612000;0.747799;0.456764;0.291035;-0.356373;-60.000000;0.515534
4.613000;0.816129;0.462684;0.353445;-0.355190;-60.000000;0.886586
4.615000;0.862928;0.463447;0.399481;-0.353438;-60.000000;1.314073
4.616000;0.849867;0.460121;0.389746;-0.351141;-60.000000;1.722880
4.617000;0.772534;0.458076;0.314458;-0.348440;-60.000000;2.025852
4.619000;0.678447;0.459220;0.219226;-0.345510;-60.000000;2.197810
4.620000;0.618875;0.460456;0.158419;-0.342461;-60.000000;2.286398
4.621000;0.576486;0.462165;0.114321;-0.339374;-60.000000;2.315007
4.622000;0.509422;0.465583;0.043839;-0.336375;-60.000000;2.249259
4.624000;0.428199;0.469780;-0.041581;-0.333615;-60.000000;2.070494
4.625000;0.369665;0.462425;-0.092760;-0.331180;-60.000000;1.825875
4.626000;0.381445;0.446952;-0.065507;-0.329019;-60.000000;1.620854
4.627000;0.469108;0.438849;0.030259;-0.326957;-60.000000;1.546254
4.629000;0.554498;0.438315;0.116182;-0.324841;-60.000000;1.587213
4.630000;0.577035;0.437430;0.139605;-0.322629;-60.000000;1.658857
4.631000;0.534157;0.438422;0.095735;-0.320401;-60.000000;1.671052
4.633000;0.451896;0.440482;0.011414;-0.318307;-60.000000;1.570657
4.634000;0.375998;0.442741;-0.066743;-0.316484;-60.000000;1.367391
4.635000;0.332433;0.445411;-0.112978;-0.315010;-60.000000;1.105188
4.636000;0.319188;0.450156;-0.130968;-0.313914;-60.000000;0.822495
4.638000;0.345556;0.460624;-0.115068;-0.313161;-60.000000;0.564771
4.639000;0.381826;0.471214;-0.089387;-0.312701;-60.000000;0.344724
4.640000;0.383948;0.475349;-0.091402;-0.312534;-60.000000;0.124925
4.642000;0.375891;0.477272;-0.101381;-0.312675;-60.000000;-0.105248
4.643000;0.380697;0.475547;-0.094850;-0.312857;-60.000000;-0.136978
4.644000;0.388037;0.473960;-0.085924;-0.313066;-60.000000;-0.156383
4.645000;0.326207;0.464485;-0.138277;-0.313393;-60.000000;-0.245335
4.647000;0.236683;0.456107;-0.219425;-0.313981;-60.000000;-0.441296
4.648000;0.187488;0.453285;-0.265797;-0.314910;-60.000000;-0.696475
4.649000;0.243992;0.450843;-0.206851;-0.316070;-60.000000;-0.869657
4.650000;0.387091;0.445930;-0.058839;-0.317194;-60.000000;-0.843180
4.652000;0.512398;0.443793;0.068605;-0.318057;-60.000000;-0.647132
4.653000;0.542428;0.442573;0.099855;-0.318606;-60.000000;-0.412030
4.654000;0.524636;0.443824;0.080812;-0.318880;-60.000000;-0.205454
4.656000;0.547265;0.449516;0.097749;-0.318852;-60.000000;0.020951
4.657000;0.625254;0.459556;0.165698;-0.318530;-60.000000;0.241602
4.658000;0.714244;0.470832;0.243412;-0.317904;-60.000000;0.469597
4.659000;0.764050;0.477287;0.286763;-0.316901;-60.000000;0.752353
4.661000;0.746853;0.478523;0.268330;-0.315558;-60.000000;1.006761
4.662000;0.658320;0.474525;0.183795;-0.314032;-60.000000;1.145064
4.663000;0.487007;0.468086;0.018921;-0.312616;-60.000000;1.061692
4.665000;0.346044;0.461448;-0.115404;-0.311549;-60.000000;0.800331
4.666000;0.250507;0.452705;-0.202197;-0.310980;-60.000000;0.426730
4.667000;0.182666;0.450950;-0.268284;-0.311020;-60.000000;-0.030006
4.668000;0.134386;0.451087;-0.316701;-0.311622;-60.000000;-0.451873
4.670000;0.112657;0.446662;-0.334005;-0.312686;-60.000000;-0.797855
4.671000;0.268330;0.441520;-0.173190;-0.313919;-60.000000;-0.924803
4.672000;0.476448;0.436576;0.039872;-0.314941;-60.000000;-0.765977
4.674000;0.626764;0.428992;0.197772;-0.315472;-60.000000;-0.398734
4.675000;0.728511;0.424582;0.303929;-0.315332;-60.000000;0.105154
4.676000;0.792645;0.424872;0.367773;-0.314664;-60.000000;0.500783
4.677000;0.778592;0.433799;0.344793;-0.313517;-60.000000;0.860496
4.679000;0.721386;0.446738;0.274647;-0.312021;-60.000000;1.121886
4.680000;0.677714;0.457008;0.220706;-0.310277;-60.000000;1.307869
4.681000;0.669383;0.466575;0.202808;-0.308321;-60.000000;1.467508
4.683000;0.651698;0.471305;0.180392;-0.306194;-60.000000;1.595131
4.684000;0.589822;0.470985;0.118837;-0.304008;-60.000000;1.638979
4.685000;0.485222;0.459907;0.025315;-0.301932;-60.000000;1.557545
4.686000;0.367727;0.447776;-0.080049;-0.300149;-60.000000;1.336713
4.688000;0.301366;0.446159;-0.144793;-0.298773;-60.000000;1.032500
4.689000;0.339605;0.448218;-0.108614;-0.297732;-60.000000;0.780581
4.690000;0.458335;0.445731;0.012604;-0.296807;-60.000000;0.693646
4.691000;0.564309;0.443320;0.120989;-0.295804;-60.000000;0.752382
4.693000;0.578271;0.441825;0.136446;-0.294696;-60.000000;0.830945
4.694000;0.531395;0.445762;0.085634;-0.293575;-60.000000;0.840711
4.695000;0.432425;0.454154;-0.021729;-0.292632;-60.000000;0.707196
4.697000;0.307591;0.461219;-0.153628;-0.292099;-60.000000;0.399596
4.698000;0.222934;0.470176;-0.247242;-0.292138;-60.000000;-0.028721
4.699000;0.165057;0.481224;-0.316167;-0.292738;-60.000000;-0.449894
4.700000;0.185748;0.485588;-0.299840;-0.293738;-60.000000;-0.750348
4.702000;0.330282;0.484855;-0.154574;-0.294875;-60.000000;-0.853109
4.703000;0.521630;0.482368;0.039261;-0.295804;-60.000000;-0.696052
4.704000;0.656474;0.476478;0.179995;-0.296275;-60.000000;-0.353444
4.706000;0.751690;0.454398;0.297291;-0.296087;-60.000000;0.140990
4.707000;0.807904;0.436667;0.371237;-0.295366;-60.000000;0.540759
4.708000;0.816587;0.430442;0.386145;-0.294092;-60.000000;0.955076
4.709000;0.778103;0.429496;0.348608;-0.292341;-60.000000;1.313818
4.711000;0.701274;0.428260;0.273014;-0.290251;-60.000000;1.566987
4.712000;0.609140;0.427390;0.181750;-0.287991;-60.000000;1.695094
4.713000;0.521981;0.428122;0.093858;-0.285719;-60.000000;1.704304
4.715000;0.453681;0.434363;0.019318;-0.283567;-60.000000;1.614003
4.716000;0.408835;0.445457;-0.036622;-0.281633;-60.000000;1.450321
4.717000;0.400183;0.461143;-0.060960;-0.279958;-60.000000;1.256370
4.718000;0.408240;0.478370;-0.070130;-0.278554;-60.000000;1.052778
4.720000;0.389807;0.490913;-0.101106;-0.277473;-60.000000;0.810599
4.721000;0.350484;0.496361;-0.145876;-0.276791;-60.000000;0.511956
4.722000;0.339742;0.496437;-0.156695;-0.276520;-60.000000;0.202871
4.723000;0.370794;0.493431;-0.122637;-0.276596;-60.000000;-0.056683
4.725000;0.378866;0.483818;-0.104952;-0.276857;-60.000000;-0.195863
4.726000;0.328634;0.466239;-0.137606;-0.277235;-60.000000;-0.283393
4.727000;0.265797;0.456580;-0.190784;-0.277822;-60.000000;-0.440659
4.729000;0.197757;0.454429;-0.256672;-0.278734;-60.000000;-0.683679
4.730000;0.144869;0.448249;-0.303380;-0.280048;-60.000000;-0.985737
4.731000;0.106996;0.441398;-0.334401;-0.281815;-60.000000;-1.325129
4.732000;0.106645;0.439887;-0.333242;-0.284026;-60.000000;-1.658450
4.734000;0.201587;0.443702;-0.242115;-0.286514;-60.000000;-1.865824
4.735000;0.355749;0.450767;-0.095018;-0.289013;-60.000000;-1.874303
4.736000;0.479942;0.456321;0.023621;-0.291312;-60.000000;-1.724485
4.738000;0.546563;0.464515;0.082048;-0.293311;-60.000000;-1.498761
4.739000;0.608942;0.470573;0.138369;-0.294912;-60.000000;-1.200952
4.740000;0.687282;0.471763;0.215518;-0.295984;-60.000000;-0.804249
4.741000;0.743267;0.471824;0.271443;-0.296435;-60.000000;-0.338268
4.743000;0.759991;0.470771;0.289220;-0.296242;-60.000000;0.145201
4.744000;0.734813;0.467582;0.267231;-0.295700;-60.000000;0.406240
4.745000;0.690517;0.454978;0.235538;-0.294871;-60.000000;0.621541
4.747000;0.632547;0.443168;0.189380;-0.293842;-60.000000;0.772427
4.748000;0.542382;0.439124;0.103258;-0.292766;-60.000000;0.806472
4.749000;0.434730;0.433646;0.001083;-0.291828;-60.000000;0.703830
4.750000;0.349020;0.426780;-0.077760;-0.291165;-60.000000;0.497432
4.752000;0.322103;0.429389;-0.107286;-0.290825;-60.000000;0.254418
4.753000;0.339055;0.437827;-0.098772;-0.290791;-60.000000;0.025997
4.754000;0.372045;0.448875;-0.076829;-0.290893;-60.000000;-0.076788
4.755000;0.433433;0.459113;-0.025681;-0.291040;-60.000000;-0.110006
4.757000;0.491661;0.469780;0.021881;-0.291021;-60.000000;0.013970
4.758000;0.518273;0.480262;0.038010;-0.290935;-60.000000;0.064464
4.759000;0.517830;0.487266;0.030564;-0.290796;-60.000000;0.104356
4.761000;0.509499;0.488991;0.020508;-0.290747;-60.000000;0.036975
4.762000;0.489952;0.489662;0.000290;-0.290698;-60.000000;0.036869
4.763000;0.453086;0.488518;-0.035431;-0.290712;-60.000000;-0.010864
4.764000;0.398383;0.485252;-0.086870;-0.290881;-60.000000;-0.126546
4.766000;0.318669;0.474128;-0.155459;-0.291199;-60.000000;-0.238804
4.767000;0.239399;0.468284;-0.228885;-0.291796;-60.000000;-0.447467
4.768000;0.221256;0.469154;-0.247898;-0.292701;-60.000000;-0.678698
4.770000;0.302113;0.466789;-0.164675;-0.293762;-60.000000;-0.795882
4.771000;0.429343;0.459037;-0.029694;-0.294737;-60.000000;-0.731529
4.772000;0.538827;0.450782;0.088045;-0.295419;-60.000000;-0.511050
4.773000;0.622553;0.444556;0.177996;-0.295650;-60.000000;-0.173574
4.775000;0.676768;0.442954;0.233814;-0.295338;-60.000000;0.233826
4.776000;0.679606;0.443198;0.236408;-0.294735;-60.000000;0.452586
4.777000;0.625284;0.446693;0.178592;-0.293946;-60.000000;0.591340
4.779000;0.538430;0.451942;0.086488;-0.293139;-60.000000;0.605440
4.780000;0.442847;0.451667;-0.008820;-0.292483;-60.000000;0.492274
4.781000;0.369528;0.453285;-0.083757;-0.292109;-60.000000;0.280701
4.782000;0.351904;0.460487;-0.108583;-0.292057;-60.000000;0.038848
4.784000;0.396460;0.469825;-0.073365;-0.292136;-60.000000;-0.059491
4.785000;0.483162;0.467384;0.015778;-0.292186;-60.000000;-0.037660
4.786000;0.561318;0.456352;0.104967;-0.292049;-60.000000;0.102798
4.787000;0.596490;0.452750;0.143740;-0.291783;-60.000000;0.199747
4.789000;0.571664;0.453437;0.118227;-0.291434;-60.000000;0.261386
4.790000;0.489830;0.449332;0.040497;-0.291143;-60.000000;0.218564
4.791000;0.386618;0.446311;-0.059693;-0.291086;-60.000000;0.042726
4.793000;0.316213;0.446113;-0.129900;-0.291261;-60.000000;-0.131044
4.794000;0.304433;0.448447;-0.144015;-0.291565;-60.000000;-0.227983
4.795000;0.340978;0.452842;-0.111864;-0.291939;-60.000000;-0.280762
4.796000;0.356466;0.455817;-0.099351;-0.292361;-60.000000;-0.316154
4.798000;0.318135;0.459937;-0.141802;-0.292904;-60.000000;-0.407674
4.799000;0.279088;0.461143;-0.182055;-0.293640;-60.000000;-0.551646
4.800000;0.284794;0.456443;-0.171649;-0.294546;-60.000000;-0.679822
4.802000;0.328069;0.453696;-0.125628;-0.295539;-60.000000;-0.744928
4.803000;0.380118;0.451789;-0.071672;-0.296522;-60.000000;-0.737224
4.804000;0.458625;0.451637;0.006989;-0.297355;-60.000000;-0.624743
4.805000;0.537163;0.447623;0.089540;-0.297894;-60.000000;-0.403693
4.807000;0.595468;0.448920;0.146548;-0.298040;-60.000000;-0.109581
4.808000;0.641764;0.455680;0.186084;-0.297729;-60.000000;0.233326
4.809000;0.655634;0.460243;0.195392;-0.297199;-60.000000;0.397404
4.811000;0.595453;0.458289;0.137163;-0.296557;-60.000000;0.481656
4.812000;0.501793;0.454978;0.046815;-0.295964;-60.000000;0.444320
4.813000;0.425361;0.453941;-0.028580;-0.295555;-60.000000;0.306956
4.814000;0.361944;0.454612;-0.092668;-0.295440;-60.000000;0.085972
4.816000;0.312291;0.455024;-0.142733;-0.295581;-60.000000;-0.105485
4.817000;0.290944;0.460578;-0.169635;-0.295897;-60.000000;-0.236924
4.818000;0.307286;0.472648;-0.165362;-0.296378;-60.000000;-0.360915
4.819000;0.330327;0.482231;-0.151904;-0.296998;-60.000000;-0.465307
4.821000;0.333227;0.487083;-0.153857;-0.297760;-60.000000;-0.570912
4.822000;0.346029;0.487861;-0.141833;-0.298638;-60.000000;-0.659077
4.823000;0.404547;0.484047;-0.079500;-0.299522;-60.000000;-0.662955
4.825000;0.510369;0.475166;0.035203;-0.300207;-60.000000;-0.513846
4.826000;0.589731;0.462104;0.127626;-0.300532;-60.000000;-0.243492
4.827000;0.576165;0.456245;0.119921;-0.300515;-60.000000;0.012982
4.828000;0.472450;0.453742;0.018708;-0.300464;-60.000000;0.037752
4.830000;0.342672;0.449409;-0.106737;-0.300605;-60.000000;-0.105067
4.831000;0.269245;0.445869;-0.176623;-0.300932;-60.000000;-0.245830
4.832000;0.275578;0.444480;-0.168902;-0.301432;-60.000000;-0.374422
4.834000;0.312474;0.440436;-0.127962;-0.302027;-60.000000;-0.446713
4.835000;0.355215;0.436652;-0.081437;-0.302635;-60.000000;-0.456007
4.836000;0.405295;0.435187;-0.029892;-0.303164;-60.000000;-0.396450
4.837000;0.481819;0.441611;0.040208;-0.303489;-60.000000;-0.244220
4.839000;0.593179;0.451713;0.141466;-0.303435;-60.000000;0.040991
4.840000;0.701335;0.459220;0.242115;-0.302950;-60.000000;0.363265
4.841000;0.756039;0.467750;0.288289;-0.302084;-60.000000;0.649473
4.843000;0.745007;0.477607;0.267399;-0.300879;-60.000000;0.904012
4.844000;0.706722;0.484627;0.222095;-0.299419;-60.000000;1.094752
4.845000;0.655299;0.479072;0.176226;-0.297790;-60.000000;1.221790
4.846000;0.591608;0.467704;0.123903;-0.296087;-60.000000;1.277371
4.848000;0.468025;0.466087;0.001938;-0.294528;-60.000000;1.169590
4.849000;0.333227;0.468345;-0.135119;-0.293354;-60.000000;0.880504
4.850000;0.241016;0.463951;-0.222934;-0.292716;-60.000000;0.478185
4.851000;0.176043;0.455146;-0.279103;-0.292708;-60.000000;0.006338
4.853000;0.129625;0.444160;-0.314534;-0.293259;-60.000000;-0.413125
4.854000;0.185336;0.438666;-0.253330;-0.294128;-60.000000;-0.652057
4.855000;0.395056;0.438300;-0.043244;-0.294938;-60.000000;-0.607688
4.857000;0.569451;0.441962;0.127489;-0.295387;-60.000000;-0.336267
4.858000;0.689326;0.449744;0.239582;-0.295279;-60.000000;0.080992
4.859000;0.774136;0.456031;0.318105;-0.294606;-60.000000;0.504052
4.860000;0.826246;0.458274;0.367971;-0.293414;-60.000000;0.894627
4.862000;0.829129;0.461387;0.367742;-0.291707;-60.000000;1.279688
4.863000;0.807675;0.464088;0.343587;-0.289538;-60.000000;1.627409
4.864000;0.780865;0.463325;0.317540;-0.286957;-60.000000;1.935764
4.866000;0.728115;0.449485;0.278630;-0.284039;-60.000000;2.188127
4.867000;0.654688;0.442695;0.211994;-0.280908;-60.000000;2.348276
4.868000;0.571206;0.444755;0.126451;-0.277718;-60.000000;2.392235
4.869000;0.485100;0.448600;0.036500;-0.274631;-60.000000;2.315671
4.871000;0.370611;0.453330;-0.082719;-0.271856;-60.000000;2.081170
4.872000;0.267231;0.458946;-0.191714;-0.269583;-60.000000;1.704468
4.873000;0.194965;0.461357;-0.266392;-0.267939;-60.000000;1.233219
4.875000;0.146181;0.460899;-0.314717;-0.267001;-60.000000;0.703820
4.876000;0.201495;0.462409;-0.260914;-0.266663;-60.000000;0.253217
4.877000;0.366384;0.467903;-0.101518;-0.266635;-60.000000;0.021150
4.878000;0.525383;0.473289;0.052094;-0.266514;-60.000000;0.090327
4.880000;0.605020;0.471260;0.133761;-0.266158;-60.000000;0.267470
4.881000;0.599451;0.466514;0.132937;-0.265694;-60.000000;0.347819
4.882000;0.495476;0.465278;0.030198;-0.265307;-60.000000;0.290112
4.883000;0.353002;0.468116;-0.115114;-0.265254;-60.000000;0.039425
4.885000;0.254032;0.466148;-0.212116;-0.265580;-60.000000;-0.243922
4.886000;0.184802;0.455146;-0.270344;-0.266257;-60.000000;-0.507795
4.887000;0.135271;0.447608;-0.312337;-0.267356;-60.000000;-0.824140
4.889000;0.143984;0.444205;-0.300221;-0.268849;-60.000000;-1.120113
4.890000;0.243763;0.437095;-0.193332;-0.270542;-60.000000;-1.269621
4.891000;0.384695;0.430549;-0.045853;-0.272169;-60.000000;-1.220497
4.892000;0.505547;0.428351;0.077195;-0.273513;-60.000000;-1.007963
4.894000;0.587961;0.431357;0.156603;-0.274436;-60.000000;-0.692386
4.895000;0.682445;0.440436;0.242008;-0.274793;-60.000000;-0.267143
4.896000;0.769192;0.449866;0.319326;-0.274452;-60.000000;0.255519
4.898000;0.830991;0.461723;0.369268;-0.273584;-60.000000;0.651137
4.899000;0.858091;0.472023;0.386069;-0.272165;-60.000000;1.063880
4.900000;0.857572;0.476036;0.381537;-0.270212;-60.000000;1.465077
4.901000;0.825711;0.479164;0.346548;-0.267793;-60.000000;1.814273
4.903000;0.734020;0.480812;0.253208;-0.265080;-60.000000;2.034360
4.904000;0.581720;0.480293;0.101427;-0.262348;-60.000000;2.049138
4.905000;0.417136;0.472038;-0.054902;-0.259874;-60.000000;1.855280
4.907000;0.298070;0.460288;-0.162219;-0.257846;-60.000000;1.520918
4.908000;0.217990;0.453346;-0.235355;-0.256388;-60.000000;1.093499
4.909000;0.159899;0.446357;-0.286458;-0.255584;-60.000000;0.603642
4.910000;0.181689;0.433768;-0.252079;-0.255362;-60.000000;0.166155
4.912000;0.309545;0.426184;-0.116640;-0.255475;-60.000000;-0.084914
4.913000;0.426841;0.427085;-0.000244;-0.255587;-60.000000;-0.084107
4.914000;0.489586;0.435554;0.054032;-0.255602;-60.000000;-0.010943
4.916000;0.518059;0.445029;0.073030;-0.255487;-60.000000;0.086576
4.917000;0.541756;0.451301;0.090456;-0.255212;-60.000000;0.206029
4.918000;0.586175;0.460670;0.125505;-0.254842;-60.000000;0.277289
4.919000;0.666835;0.472114;0.194720;-0.254256;-60.000000;0.439886
4.921000;0.751141;0.479149;0.271992;-0.253318;-60.000000;0.703343
4.922000;0.786313;0.481468;0.304845;-0.251975;-60.000000;1.007092
4.923000;0.766018;0.479988;0.286030;-0.250266;-60.000000;1.281704
4.924000;0.719463;0.477516;0.241947;-0.248274;-60.000000;1.493878
4.926000;0.677836;0.469123;0.208713;-0.246062;-60.000000;1.658910
4.927000;0.686717;0.467048;0.219669;-0.243614;-60.000000;1.836349
4.928000;0.720333;0.469001;0.251331;-0.240876;-60.000000;2.053640
4.930000;0.715236;0.464012;0.251225;-0.237852;-60.000000;2.267891
4.931000;0.668528;0.453574;0.214954;-0.234611;-60.000000;2.430924
4.932000;0.605798;0.445304;0.160494;-0.231252;-60.000000;2.519171
4.933000;0.525429;0.441581;0.083848;-0.227913;-60.000000;2.504046
4.935000;0.428229;0.443961;-0.015732;-0.224771;-60.000000;2.356350
4.936000;0.342184;0.445884;-0.103700;-0.221980;-60.000000;2.093331
4.937000;0.310842;0.448569;-0.137728;-0.219596;-60.000000;1.788450
4.939000;0.327199;0.452522;-0.125322;-0.217590;-60.000000;1.504174
4.940000;0.350500;0.452811;-0.102312;-0.215918;-60.000000;1.254369
4.941000;0.359426;0.450309;-0.090883;-0.214553;-60.000000;1.023134
4.942000;0.365484;0.447868;-0.082383;-0.213478;-60.000000;0.806314
4.944000;0.354269;0.448844;-0.094575;-0.212710;-60.000000;0.576129
4.945000;0.299962;0.443763;-0.143801;-0.212332;-60.000000;0.283380
4.946000;0.219715;0.434882;-0.215167;-0.212466;-60.000000;-0.100622
4.948000;0.160754;0.437293;-0.276539;-0.212966;-60.000000;-0.374666
4.949000;0.118196;0.447410;-0.329213;-0.213920;-60.000000;-0.715288
4.950000;0.093599;0.455879;-0.362280;-0.215380;-60.000000;-1.095457
4.951000;0.167315;0.461311;-0.293996;-0.217220;-60.000000;-1.379512
4.953000;0.306065;0.458045;-0.151980;-0.219180;-60.000000;-1.470425
4.954000;0.403006;0.450782;-0.047776;-0.221075;-60.000000;-1.421187
4.955000;0.466636;0.446860;0.019776;-0.222785;-60.000000;-1.282537
4.956000;0.514351;0.447028;0.067323;-0.224228;-60.000000;-1.082340
4.958000;0.556817;0.454627;0.102190;-0.225346;-60.000000;-0.838322
4.959000;0.562783;0.465583;0.097200;-0.226152;-60.000000;-0.604211
4.960000;0.532494;0.474083;0.058412;-0.226718;-60.000000;-0.424940
4.962000;0.507546;0.480461;0.027085;-0.227105;-60.000000;-0.289828
4.963000;0.509285;0.480201;0.029084;-0.227310;-60.000000;-0.153852
4.964000;0.510796;0.476341;0.034455;-0.227327;-60.000000;-0.012527
4.965000;0.506188;0.463539;0.042649;-0.227267;-60.000000;0.044505
4.967000;0.531792;0.455528;0.076265;-0.227073;-60.000000;0.145598
4.968000;0.584939;0.453696;0.131243;-0.226773;-60.000000;0.225314
4.969000;0.618891;0.450843;0.168048;-0.226302;-60.000000;0.353040
4.971000;0.630884;0.446387;0.184497;-0.225634;-60.000000;0.500995
4.972000;0.638834;0.444709;0.194125;-0.224754;-60.000000;0.659815
4.973000;0.623392;0.441733;0.181659;-0.223688;-60.000000;0.799896
